经度,纬度,降水量_avg,相对湿度 (%)_avg,温度_avg,降水量_avg_normalized,相对湿度 (%)_avg_normalized,温度_avg_normalized,加权均值
112.900898,24.823577,3026.2102272727275,40.51272727272728,20.50227272727273,0.6594185897709333,0.46927707422340625,0.5267685549556151,0.5582830283585697
112.913735,24.823577,3124.6022727272725,40.50954545454545,19.53977272727273,0.47474725930981565,0.4696745982168201,0.37173972728104754,0.4424074725711122
112.926572,24.823577,3236.4488636363635,40.49613636363636,18.493749999999995,0.26482318815851236,0.47134987790334426,0.20325798480827217,0.3133914050374663
112.939409,24.823577,3292.0852272727275,40.81772727272726,17.951136363636365,0.16039969287207223,0.4311715599977288,0.11585979683353169,0.2348568888012999
112.952246,24.823577,3308.25,40.665909090909096,17.84318181818182,0.13006014588576542,0.4501391333976926,0.09847167566578185,0.22435237371407474
112.965083,24.823577,3235.1875,38.35,18.60454545454545,0.26719063259821685,0.7394798114600478,0.22110368811201503,0.40647841709256194
112.888061,24.832047,2877.443181818182,40.1665909090909,21.84261363636364,0.9386383995222451,0.5125220057924926,0.7426558067173071,0.7421738752979338
112.900898,24.832047,3038.5,40.33090909090909,20.327840909090902,0.636352002730026,0.491992730989834,0.4986730118056183,0.5485512593907302
112.913735,24.832047,3091.403409090909,41.51818181818181,19.80965909090909,0.5370579703962804,0.3436594923050713,0.415210030200421,0.43808617731636257
112.888061,24.840517,2858.494318181818,41.143863636363626,21.998295454545456,0.974203386938532,0.3904253506729515,0.7677313077697456,0.7235306235961856
112.888061,24.848987,2858.494318181818,40.9365909090909,21.998295454545456,0.974203386938532,0.416321199386677,0.7677313077697456,0.7319208785794327
